open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1710705600,68536.72,68666.0,68205.15,68269.06,1200.74147,1710709199,82203201.4561284,56109,537.56395,36810366.0991987,0
1710709200,68269.05,68379.31,67953.35,68143.36,951.42245,1710712799,64883756.2010789,48708,401.55473,27384503.5554322,0
1710712800,68143.36,68904.4,68143.35,68228.01,2169.28075,1710716399,148668690.6391392,87288,1098.7337,75308010.8283755,0
1710716400,68228.01,68655.17,68075.38,68393.48,1651.69684,1710719999,112814791.9098014,75103,834.43066,57001220.1068861,0
1710720000,68393.47,68425.97,67286.82,67301.94,3045.95298,1710723599,206359512.530857,115283,1337.3046,90611644.0716226,0
1710723600,67301.94,67775.0,66800.0,67630.46,2818.43844,1710727199,189788779.31366393,103803,1349.98498,90911424.4243792,0
1710727200,67630.45,68188.57,67400.01,67764.25,1720.86226,1710730799,116544638.6128669,69375,940.16047,63677856.3613457,0
1710730800,67764.25,68150.0,67740.02,67972.01,1459.11148,1710734399,99201979.343404,53814,833.53991,56668299.8654077,0
1710734400,67972.01,68558.86,67704.01,68360.01,1771.49738,1710737999,120679552.7007791,69851,1032.13982,70342078.7282745,0
1710738000,68360.01,68956.0,68212.24,68693.43,2051.53199,1710741599,140824273.5223339,77229,1161.62382,79731905.1764136,0
1710741600,68693.43,68717.29,68400.0,68481.1,1212.42571,1710745199,83101345.7577777,60288,596.72215,40900406.9924746,0
1710745200,68481.09,68481.1,68122.1,68218.38,1748.36192,1710748799,119362507.7282738,83241,853.74045,58287750.2178545,0
1710748800,68218.38,68229.17,67300.0,68035.46,2834.6678,1710752399,192208914.3521649,131982,1259.84619,85422879.9881558,0
1710752400,68035.46,68226.73,67650.0,67843.98,2233.16686,1710755999,151765900.2390794,110331,1119.22343,76069721.8500779,0
1710756000,67843.98,68200.0,67700.0,68130.0,1633.57276,1710759599,110959868.4666393,88243,870.69569,59149903.6234795,0
1710759600,68129.99,68483.96,68014.86,68253.4,1337.74118,1710763199,91323089.8913347,81647,692.89915,47304253.6055101,0
1710763200,68253.39,68600.0,68027.32,68550.54,1971.31527,1710766799,134716351.0847459,106703,1093.37383,74728330.5118725,0
1710766800,68550.53,68627.81,67169.13,67552.39,4012.90338,1710770399,272659488.0717483,181448,1791.94837,121758206.9781895,0
1710770400,67552.4,67816.97,66644.15,66996.69,4171.54712,1710773999,280141290.9618348,159110,1926.29371,129378876.6076942,0
1710774000,66996.68,67482.11,66628.68,67467.19,3035.3768,1710777599,203484037.86977273,114337,1614.08191,108210156.5986482,0
1710777600,67467.19,68079.52,66968.95,67124.13,4358.50334,1710781199,294423101.5596121,145787,2561.1162,173000154.048554,0
1710781200,67124.12,67486.15,66565.2,67388.27,3418.98028,1710784799,229186979.6913194,149540,1732.00873,116145462.7403858,0
1710784800,67388.28,67467.94,66944.1,67010.0,2128.06824,1710788399,142999862.9348737,105058,1046.88951,70347064.4639191,0
1710788400,67010.01,67437.5,66870.95,66936.0,2256.01206,1710791999,151537234.395848,98511,1180.75196,79322690.7863884,0
1710792000,66936.0,67395.41,66935.99,67358.17,1427.99964,1710795599,95959383.3543504,87791,794.588,53400006.7504361,0
1710795600,67358.17,67896.55,67340.33,67621.51,1836.88429,1710799199,124194794.7900064,87893,1070.41383,72375207.2281253,0
1710799200,67621.51,67710.0,67294.02,67692.0,1674.76707,1710802799,113004156.1704101,96611,894.22782,60340017.5375771,0
1710802800,67692.0,67999.0,67523.0,67609.99,1531.39263,1710806399,103850869.0752217,86639,776.09766,52642267.0924601,0
1710806400,67610.0,68124.11,66861.1,67086.96,2857.09141,1710809999,193031142.2149124,132829,1335.29354,90296754.3869702,0
1710810000,67086.96,67181.09,65804.22,65851.61,5222.82138,1710813599,346483793.4815262,182458,2244.69124,148906725.1506371,0
1710813600,65851.6,66384.61,65501.0,65875.88,3471.92262,1710817199,229069466.61579713,126077,1669.42355,110167495.9087594,0
1710817200,65875.87,66041.78,64860.0,65876.01,4795.5184,1710820799,314173455.8233902,163532,2255.09771,147816818.148576,0
1710820800,65876.01,65976.1,65031.8,65341.18,3304.27728,1710824399,216303459.35259512,117658,1559.46842,102082633.0787514,0
1710824400,65341.18,65615.38,64628.0,65214.3,3502.79397,1710827999,227799382.24328727,131016,1606.27095,104469479.634183,0
1710828000,65214.3,65435.61,64603.01,64927.99,3151.77428,1710831599,204759020.4614004,113945,1465.33631,95215133.7520042,0
1710831600,64927.99,64928.0,63577.0,64704.22,6052.93432,1710835199,388950213.3452342,216121,2881.15306,185183082.57878953,0
1710835200,64704.23,64710.69,63129.0,63464.0,5729.09761,1710838799,365404975.7792859,202638,2530.8025,161451523.0089974,0
1710838800,63463.64,64200.0,62982.8,64141.84,6199.01273,1710842399,394194630.90674233,225068,3100.60419,197224045.08870727,0
1710842400,64141.84,64146.15,62732.0,63256.01,4588.1916,1710845999,290459309.3232979,174675,2159.11903,136695232.6306774,0
1710846000,63256.01,63396.0,62505.0,63081.34,5243.16151,1710849599,329855613.18706846,191342,2485.64081,156403625.5486758,0
1710849600,63081.34,63818.35,63000.0,63624.0,4485.77219,1710853199,284493904.8720984,162667,2230.93778,141499013.4486794,0
1710853200,63624.0,63861.1,63061.1,63564.01,3413.81814,1710856799,216583322.60316727,140262,1758.37395,111561196.3622965,0
1710856800,63564.01,63564.01,62410.78,62888.0,5632.18406,1710860399,353711190.08062714,184123,2458.68851,154445314.5502405,0
1710860400,62888.0,64150.0,62600.0,64051.85,6290.10894,1710863999,398537684.4739724,178991,3658.87717,231726110.0389309,0
1710864000,64051.85,65040.0,63969.58,64972.0,5201.37041,1710867599,335557767.8312406,157178,2806.94159,181091460.7533564,0
1710867600,64971.99,65756.0,64630.14,64868.01,4771.66326,1710871199,311099845.657313,148621,2361.17707,153950329.9430723,0
1710871200,64868.01,64943.39,64200.0,64716.59,2590.3836,1710874799,167437052.7173608,90934,1255.75595,81171939.5681176,0
1710874800,64716.58,65306.72,64386.3,64391.99,2149.30673,1710878399,139201055.1975922,89761,1008.44107,65324561.4789931,0
1710878400,64392.0,64500.12,63547.38,63770.38,3040.28115,1710881999,194221732.04995567,115113,1417.78442,90560596.7472893,0
1710882000,63770.37,64109.98,63534.12,63952.01,1385.92956,1710885599,88444556.532427,73906,697.03341,44489521.9813401,0
1710885600,63952.01,64036.5,62461.58,62633.96,3308.59823,1710889199,208663932.45688888,129062,1380.00643,87038418.5280593,0
1710889200,62633.97,62812.24,61555.0,61937.4,4617.31149,1710892799,286369441.3282119,145855,1878.36568,116487869.3861694,0
1710892800,61937.41,63386.14,61840.0,63230.02,4342.78342,1710896399,271959613.6798312,153576,2183.1688,136737455.9762021,0
1710896400,63230.02,63240.0,61885.0,62374.86,3539.3119,1710899999,220794431.4066978,140234,1712.22127,106807520.8665063,0
1710900000,62374.87,63035.41,62226.61,62881.4,2810.54782,1710903599,176361372.3361129,110673,1358.06205,85241721.2559865,0
1710903600,62881.4,63466.21,61666.0,61860.81,3567.47986,1710907199,223343954.4470276,133589,1685.58743,105613658.4513987,0
1710907200,61860.82,62341.1,61111.0,61646.91,5127.50541,1710910799,316318146.211964,174625,2374.41991,146497715.582604,0
1710910800,61646.91,61774.25,60775.0,61549.53,4731.37482,1710914399,289677617.8747472,163975,2217.40507,135783685.9720605,0
1710914400,61549.54,62033.53,61520.64,61749.99,2582.5745,1710917999,159603153.8481293,106513,1276.83827,78909966.7569465,0
1710918000,61750.0,63198.83,61724.79,62957.85,3963.65077,1710921599,247957331.25824887,140447,2141.8365,134014176.6248586,0
1710921600,62957.85,63295.0,62668.8,62684.71,3392.83957,1710925199,213557385.42837393,120090,1611.09816,101444821.1601819,0
1710925200,62684.71,63369.58,62640.0,63215.9,2699.96209,1710928799,170202617.4904729,120194,1404.98577,88584505.7413433,0
1710928800,63215.91,63289.15,62841.1,63041.1,1833.64396,1710932399,115656318.8131144,112297,846.51114,53391663.0068328,0
1710932400,63041.09,63957.74,62973.15,63392.94,3175.41018,1710935999,201381899.25146288,155936,1686.73128,106951375.8719011,0
1710936000,63392.95,64353.57,63175.17,64056.07,3806.14567,1710939599,243226997.04635072,160239,1994.14147,127405143.1159288,0
1710939600,64056.07,64059.59,63066.6,63608.83,3240.34892,1710943199,205998602.03595728,160293,1582.88652,100625834.1209344,0
1710943200,63608.83,64330.0,63453.01,64227.38,3474.01266,1710946799,222339049.4601816,157952,1844.92546,118083059.577125,0
1710946800,64227.38,64395.0,63400.01,63600.37,4056.89317,1710950399,259168668.7418034,154896,2026.5988,129497804.482375,0
1710950400,63600.37,63790.0,62022.0,63103.63,5770.15508,1710953999,363560946.6478446,220848,2779.4253,175139436.9259778,0
1710954000,63103.63,64776.72,62841.11,64107.58,5445.74262,1710957599,348691824.4573643,179698,2941.15529,188322308.1137822,0
1710957600,64107.58,65470.0,63952.39,65414.93,4302.3525,1710961199,278014821.7083336,170290,2338.70658,151152778.0948036,0
1710961200,65414.93,66000.0,65100.3,65784.46,4042.14942,1710964799,265006025.531963,147111,1989.30998,130435344.0244329,0
1710964800,65784.47,67793.0,65656.41,67057.56,6047.75768,1710968399,404314297.70979446,215957,3214.53037,214891200.0149278,0
1710968400,67057.56,67899.99,66913.93,67676.15,3381.99515,1710971999,228075909.57296592,137404,1787.44866,120521642.2391348,0
1710972000,67676.15,68100.0,67355.21,67681.94,2784.95762,1710975599,188575437.1134398,115308,1368.16194,92679063.8971941,0
1710975600,67681.94,68050.72,67424.11,67840.51,2300.99113,1710979199,155983629.9904013,97648,1157.68679,78490182.2578529,0
1710979200,67840.51,68240.47,67430.0,67656.0,2922.10611,1710982799,198121137.8656174,123871,1479.52207,100335766.248439,0
1710982800,67656.01,67951.15,67656.0,67796.93,1712.23034,1710986399,116087579.3690063,76377,850.18412,57641990.4700689,0
1710986400,67796.94,67932.6,67500.0,67531.96,1730.15348,1710989999,117233150.926815,77653,834.25511,56542033.3476494,0
1710990000,67531.96,67740.0,66340.0,66654.45,3183.54058,1710993599,213248111.5759202,117678,1586.60799,106223310.1243341,0
1710993600,66654.46,66948.0,66479.46,66719.99,2173.60177,1710997199,144967774.9504076,81179,1287.63287,85879030.7991241,0
1710997200,66719.99,67082.06,66072.2,67009.51,2339.47726,1711000799,155618626.5092673,108616,1289.92375,85812276.7721119,0
1711000800,67009.51,67330.0,66911.27,66980.01,1916.09621,1711004399,128586088.7915778,80787,1021.67337,68569654.2568235,0
1711004400,66980.01,67324.0,66920.7,66985.19,1346.64031,1711007999,90408251.1316558,61565,673.19803,45202794.870221,0
1711008000,66985.19,67659.53,66980.0,67283.55,2334.4347,1711011599,157216182.5744354,94598,1181.68966,79588386.939916,0
1711011600,67283.54,67360.0,66650.0,66843.96,1937.5788,1711015199,129881781.0561991,93106,816.88802,54753868.5867597,0
1711015200,66843.96,67020.0,66660.0,66966.84,1182.47318,1711018799,79060921.7135961,70801,646.27565,43212725.6776018,0
1711018800,66966.83,67229.62,66740.0,67044.0,1371.65852,1711022399,91907801.8392631,77871,706.11314,47311523.9590218,0
1711022400,67044.01,67469.0,67000.0,67244.01,1534.85792,1711025999,103209666.6827786,86069,880.87815,59235132.8133874,0
1711026000,67244.01,67693.6,66620.0,66736.01,3275.81086,1711029599,220155851.9717489,135533,1722.75054,115819140.9348434,0
1711029600,66736.01,67395.2,66531.53,66860.07,2038.26807,1711033199,136544381.9027343,102186,1135.5723,76071636.6940637,0
1711033200,66860.07,66981.01,65885.96,66557.77,3395.32536,1711036799,225369828.0714756,152869,1658.55559,110104200.603327,0
1711036800,66557.77,66826.75,66183.9,66791.93,1985.16397,1711040399,131983179.4382564,99142,1096.21465,72885383.4877881,0
1711040400,66791.93,67000.0,65666.0,65724.99,2748.887,1711043999,182032227.50632167,131389,1298.64109,86008211.4618363,0
1711044000,65724.99,65867.92,64871.01,65133.67,4029.80755,1711047599,263200819.609167,149535,1842.28462,120335851.9128796,0
1711047600,65133.66,65568.56,64956.26,65223.74,3119.58995,1711051199,203570914.15535152,110801,1381.72513,90162310.4010911,0
1711051200,65223.73,65946.66,64529.01,65479.93,3705.33095,1711054799,241789080.4482965,149846,1747.27346,114076060.6172272,0
1711054800,65479.94,65730.0,65100.0,65653.97,1036.75324,1711058399,67838389.5743491,73193,513.46765,33603268.4911577,0
1711058400,65653.98,65857.27,65343.23,65392.19,1369.35992,1711061999,89808799.3649318,70751,577.94212,37914744.7630406,0
1711062000,65392.2,65624.13,65282.0,65501.27,968.33397,1711065599,63382595.9352445,62974,420.82878,27544546.9888112,0
1711065600,65501.28,65985.44,65360.0,65794.0,1870.24114,1711069199,122848864.3035381,93440,889.4951,58437551.7434695,0
1711069200,65793.99,65930.0,65212.73,65243.99,1560.27908,1711072799,102469742.0072762,90265,645.1136,42383363.9095189,0
1711072800,65243.99,65717.19,65120.01,65644.0,1573.77753,1711076399,102918428.3675197,87610,744.76152,48727534.1441452,0
1711076400,65644.0,66160.0,65570.89,65981.99,1855.84887,1711079999,122336731.9913184,86313,982.4357,64777830.7344785,0
1711080000,65981.99,66288.02,65756.64,66144.85,1210.03178,1711083599,79825327.5971261,79046,617.09051,40719993.1007576,0
1711083600,66144.85,66434.48,65938.34,66430.01,1112.9058,1711087199,73677515.339358,66837,593.04733,39269264.5450972,0
1711087200,66430.01,66649.62,66305.79,66448.08,1636.42496,1711090799,108723859.4521493,95141,835.31878,55502491.5997745,0
1711090800,66448.08,66448.09,66124.5,66178.01,1046.28159,1711094399,69315449.9131442,68165,482.62354,31973816.3225689,0
1711094400,66178.01,66363.1,65805.23,65858.68,1391.36805,1711097999,91949279.9020567,79178,699.26124,46217787.6002327,0
1711098000,65858.68,66053.7,65344.41,65481.99,1549.15207,1711101599,101728842.3539702,84859,671.94262,44131420.8400635,0
1711101600,65482.0,65600.0,64540.01,64656.37,2887.55684,1711105199,187644096.648906,140280,1261.56517,81981554.889741,0
1711105200,64656.37,64956.0,64065.72,64233.9,2536.68712,1711108799,163839910.4502554,115846,1116.62037,72129742.6874942,0
1711108800,64233.9,64674.06,63924.42,64260.51,2428.78925,1711112399,156388180.7317972,110715,1116.58231,71906418.5239125,0
1711112400,64260.51,64433.27,62820.0,63058.61,4779.54613,1711115999,304010019.79413646,176131,2183.59061,138942976.9155953,0
1711116000,63058.61,63465.3,62601.11,62739.99,4475.01124,1711119599,282137918.7949688,170049,2074.92684,130836484.2081121,0
1711119600,62739.99,64341.89,62634.58,63877.04,4095.69022,1711123199,260767908.9795836,158913,2286.43728,145555188.4300756,0
1711123200,63877.04,63883.97,62766.63,63270.62,3056.84037,1711126799,193481515.3000628,128867,1436.16999,90917223.2334531,0
1711126800,63270.61,63770.91,63260.01,63579.37,1877.78693,1711130399,119302549.7631185,103806,945.64466,60075919.1229823,0
1711130400,63579.36,63974.12,63440.0,63745.83,1625.35844,1711133999,103585081.0611647,87773,773.78555,49311188.6429032,0
1711134000,63745.84,64126.09,63440.29,63866.93,1913.16114,1711137599,122110524.3127715,91012,1011.37589,64552060.2900139,0
1711137600,63866.94,63978.86,63355.85,63501.66,1145.08174,1711141199,72856491.9493906,71697,512.80093,32627082.0295753,0
1711141200,63501.67,63517.15,62260.0,62974.0,2900.41449,1711144799,182228857.90225673,129474,1168.79175,73445345.320481,0
1711144800,62974.0,63236.03,62553.96,63022.0,1830.43155,1711148399,115133409.526236,101012,880.75969,55412153.6301056,0
1711148400,63022.01,63812.0,62985.0,63796.64,1123.71188,1711151999,71201471.6655401,76452,648.73859,41105771.6566858,0
1711152000,63796.64,63804.0,63536.3,63571.99,973.70353,1711155599,61986415.6014293,67468,472.70835,30093107.4169159,0
1711155600,63572.0,64334.25,63544.0,64111.63,1899.71273,1711159199,121506576.2667584,91438,1019.87116,65221021.8232516,0
1711159200,64111.63,64374.91,63739.0,63861.79,1166.53384,1711162799,74646802.2256749,74982,487.42562,31197007.3126336,0
1711162800,63861.78,63866.0,63000.0,63556.0,1312.33055,1711166399,83238651.5076197,86348,507.07595,32152019.8547187,0
1711166400,63556.0,64090.0,63506.5,63880.63,934.63001,1711169999,59693391.8520595,73237,493.67755,31528965.2586363,0
1711170000,63880.62,64132.71,63720.76,64075.12,605.84805,1711173599,38754612.5537193,55513,300.52241,19228357.1037686,0
1711173600,64075.13,64289.98,63984.0,64166.0,672.35298,1711177199,43113708.6845875,56229,309.68436,19861860.5217871,0
1711177200,64166.01,64856.01,64162.02,64575.41,1460.39196,1711180799,94311129.8705039,80378,781.38791,50463847.1879491,0
1711180800,64575.41,64857.14,64220.0,64521.99,1135.10972,1711184399,73243153.5829844,69721,518.17415,33444854.1744185,0
1711184400,64522.0,64597.64,64186.21,64470.0,802.07123,1711187999,51611101.3620506,62709,364.7152,23469890.5067021,0
1711188000,64470.0,64712.33,64204.09,64320.01,884.49724,1711191599,57036577.4624652,72727,374.39768,24150030.5632806,0
1711191600,64320.0,64629.62,64234.0,64629.62,639.87361,1711195199,41260831.3530881,57022,350.87398,22627680.8864862,0
1711195200,64629.61,64926.87,64537.75,64697.94,1088.91987,1711198799,70466737.3360788,70446,556.23957,35993736.4311684,0
1711198800,64697.94,64721.4,64278.15,64596.06,1107.67413,1711202399,71480692.2631126,74876,499.48171,32232175.817162,0
1711202400,64596.06,65414.69,64387.45,65248.0,2066.92758,1711205999,134496730.4031044,119059,1142.34558,74313453.0162335,0
1711206000,65247.79,65350.0,64733.15,65104.05,1340.49966,1711209599,87127690.2530469,90396,628.8068,40867353.0336644,0
1711209600,65104.06,65815.31,64892.25,65661.34,2093.03602,1711213199,137030876.9801629,108126,1109.34591,72597762.7930705,0
1711213200,65661.33,65999.0,65470.44,65652.7,1424.36914,1711216799,93595484.5528916,82493,717.17227,47133922.8734838,0
1711216800,65652.7,65681.72,65270.01,65373.88,692.75822,1711220399,45359649.7840636,56859,321.69174,21065935.8230819,0
1711220400,65373.88,65485.15,64786.25,64872.9,1058.3338,1711223999,68888822.5955893,73300,467.39808,30428299.5567983,0
1711224000,64872.9,65118.2,64672.93,65009.78,677.42716,1711227599,43977206.7946229,55912,361.81006,23492514.17096,0
1711227600,65009.79,65199.97,64780.0,64944.69,442.70223,1711231199,28753913.0401515,45367,210.00879,13642648.5296011,0
1711231200,64944.68,65050.72,64744.55,64747.86,474.50737,1711234799,30797027.3074829,46105,214.47557,13922885.28877,0
1711234800,64747.87,64810.0,63861.66,63990.01,1455.90346,1711238399,93774388.9983652,82855,539.71783,34763516.7704348,0
1711238400,63990.02,64576.73,63954.85,64524.0,870.29259,1711241999,55977156.1037357,65240,481.51854,30978876.7953652,0
1711242000,64524.0,64723.16,64380.0,64470.0,538.45739,1711245599,34736847.459525,56284,280.2686,18083750.3884506,0
1711245600,64470.01,64539.99,64170.0,64278.06,658.93709,1711249199,42396897.7454197,48472,263.86754,16977441.5649999,0
1711249200,64278.05,64278.06,63922.85,63962.98,868.02748,1711252799,55619615.8223184,72380,355.49962,22782425.7533552,0
1711252800,63962.98,64250.0,63772.29,64218.0,843.4309,1711256399,53985370.3083937,66569,451.08562,28879566.0838524,0
1711256400,64218.0,64379.62,64103.33,64304.57,431.14367,1711259999,27708778.0139933,40169,242.04016,15555137.4894885,0
1711260000,64304.57,64418.54,64086.19,64218.94,522.18944,1711263599,33541372.7482833,56817,221.79645,14246818.2902883,0
1711263600,64218.93,64583.44,64027.77,64583.43,887.3597,1711267199,57016362.8234209,49863,454.54434,29219113.7809832,0
1711267200,64583.44,65259.42,64476.0,65244.0,1825.98978,1711270799,118436053.1995152,92066,1131.20848,73375966.9338454,0
1711270800,65244.0,65251.99,64800.0,64880.02,927.0207,1711274399,60238797.0135722,57073,457.55984,29733825.4931498,0
1711274400,64880.01,65368.66,64872.0,65098.01,862.8569,1711277999,56175021.2028819,67116,512.92034,33394339.7766411,0
1711278000,65098.01,65349.56,64958.0,65334.01,873.86538,1711281599,56923128.6768555,70693,477.53789,31116982.8945943,0
1711281600,65334.0,65783.88,65177.28,65646.77,1705.83907,1711285199,111734846.7772027,118364,972.69339,63711725.3313894,0
1711285200,65646.76,65825.0,65262.8,65357.71,1308.27628,1711288799,85690403.1234255,78319,570.08842,37338319.5161621,0
1711288800,65357.72,65925.19,65315.32,65649.99,1477.95869,1711292399,97077371.0589903,96688,703.43363,46203903.2150278,0
1711292400,65650.0,65750.07,65433.22,65673.36,856.48235,1711295999,56190409.9874765,61508,444.31861,29152142.9154245,0
1711296000,65673.36,65838.88,65177.38,65249.04,1202.84418,1711299599,78857363.8059633,75123,495.26512,32472176.771647,0
1711299600,65249.04,65539.01,64600.01,65345.99,2260.69649,1711303199,147092471.0621147,125336,1066.27136,69385361.4642245,0
1711303200,65345.99,66045.99,65340.0,65846.01,1923.39804,1711306799,126450342.5616701,100762,1050.1765,69043170.9256834,0
1711306800,65846.01,66041.67,65667.66,65843.02,1490.27069,1711310399,98136181.064695,72734,698.32124,45986364.1916732,0
1711310400,65843.02,66450.0,65730.6,66161.86,1944.75306,1711313999,128735022.1008321,105823,1125.84486,74525923.0434498,0
1711314000,66161.87,66666.0,66161.86,66530.01,1442.47129,1711317599,95774095.7067617,74211,779.62344,51762412.0725259,0
1711317600,66530.01,67000.0,66480.01,66951.26,2145.20859,1711321199,143371974.4744225,93842,1131.30585,75609335.2068616,0
1711321200,66951.26,67628.69,66925.6,67209.99,3528.0104,1711324799,237447065.80721807,135322,2322.46633,156285546.1301166,0
1711324800,67210.0,67318.18,66503.97,66577.34,1749.90098,1711328399,116946702.7685295,98585,875.04401,58479721.1345325,0
1711328400,66577.34,66997.01,66430.0,66556.0,1143.30913,1711331999,76244129.218758,73696,583.6506,38924678.5537894,0
1711332000,66556.0,66803.16,66385.06,66700.01,961.61426,1711335599,64060945.2294272,65391,528.29981,35194691.2179079,0
1711335600,66700.01,67350.0,66575.76,67350.0,1256.64698,1711339199,84119163.3243871,70040,726.20977,48615472.3392265,0
1711339200,67350.0,67533.33,67034.01,67505.99,1505.6807,1711342799,101359564.9927802,74288,786.26974,52940218.9986028,0
1711342800,67506.0,67740.0,67264.11,67350.0,1504.72402,1711346399,101582902.1045801,90829,668.27614,45122869.2752004,0
1711346400,67350.0,67400.0,66928.57,67149.99,1145.90651,1711349999,76927801.2593987,65927,559.62452,37562532.6009124,0
1711350000,67150.0,67277.56,66710.0,66821.19,1030.90248,1711353599,69087122.2588324,63394,503.55217,33754685.8334824,0
1711353600,66821.19,67200.0,66792.4,66938.67,1121.35609,1711357199,75122898.5538033,72503,600.10529,40209362.5060556,0
1711357200,66938.68,67100.0,66747.65,67055.96,963.18355,1711360799,64419638.8571052,63322,467.33412,31259980.3990333,0
1711360800,67055.96,67344.23,66840.9,66994.33,1181.44633,1711364399,79293491.1440991,76825,543.03916,36448495.9865428,0
1711364400,66994.32,67020.0,66760.0,66810.15,1267.28922,1711367999,84708623.6117481,76318,583.76151,39016635.5608745,0
1711368000,66810.15,67267.92,66780.0,67079.99,1117.7901,1711371599,74972880.5767218,79321,592.85958,39762613.9582767,0
1711371600,67079.99,68000.0,66843.61,67984.0,2834.00376,1711375199,190840055.12492353,132973,1698.85588,114439512.9853528,0
1711375200,67984.01,69450.0,67677.45,69377.19,9198.98269,1711378799,633175796.3932616,393196,5040.76859,346844480.1694842,0
1711378800,69377.2,70000.0,69136.88,69792.05,5270.9542,1711382399,366933002.4161743,228736,2820.35977,196361800.29911,0
1711382400,69792.06,70273.0,69440.18,70154.42,3937.65504,1711385999,275357282.44973046,155626,2114.08805,147863749.397247,0
1711386000,70154.41,70844.44,70133.18,70559.09,3892.23798,1711389599,274321217.0295559,161807,2039.17201,143708052.990364,0
1711389600,70559.08,70913.73,70364.8,70857.09,2325.51186,1711393199,164278440.8129847,95674,1201.86001,84908556.3175261,0
1711393200,70857.1,71000.0,70516.87,70960.89,2794.3952,1711396799,197702606.6864864,107172,1448.30161,102485297.3974699,0
1711396800,70960.89,71150.0,70684.84,70907.21,1846.42002,1711400399,130887268.5582129,97695,982.12835,69628010.087355,0
1711400400,70907.21,70941.1,69562.09,69853.57,2779.48822,1711403999,194898427.9448686,124763,1163.03406,81539655.5949372,0
1711404000,69853.58,70681.03,69850.0,70310.0,1460.9334,1711407599,102756413.1111172,87842,810.60633,57012866.1076782,0
1711407600,70309.99,70469.99,69725.51,69880.01,1140.81214,1711411199,79967699.3837263,76297,478.38661,33530234.528802,0
1711411200,69880.0,70221.1,69732.8,69893.0,1197.13506,1711414799,83764645.4890904,74526,578.50537,40482811.2744425,0
1711414800,69892.99,70323.79,69800.0,70284.19,1059.13894,1711418399,74334055.5777722,60697,531.19846,37285480.6191282,0
1711418400,70284.19,70549.54,70045.0,70530.0,1200.78268,1711421999,84375379.4311699,69374,575.20216,40428524.91019,0
1711422000,70529.99,70606.0,70288.0,70423.11,985.82489,1711425599,69454588.080755,65927,463.26871,32641640.2873255,0
1711425600,70423.11,70665.83,70401.11,70600.83,797.28579,1711429199,56265711.1017559,55056,411.25275,29021946.6063059,0
1711429200,70600.82,70609.17,70274.55,70300.0,933.54798,1711432799,65742006.3079845,65840,354.01503,24927740.4556733,0
1711432800,70300.0,70616.64,70260.3,70616.01,986.18095,1711436399,69455818.2332095,65674,536.17,37763763.1411087,0
1711436400,70616.01,71561.1,70412.33,70486.38,3728.1966,1711439999,264847603.1957282,170723,1916.08087,136128700.3000353,0
1711440000,70486.38,70820.0,70268.66,70693.66,1845.31347,1711443599,130293028.9896243,108975,924.48515,65274019.0177667,0
1711443600,70693.66,71280.0,70620.0,71142.23,1462.22622,1711447199,103775833.1219253,87515,836.64678,59378410.8445897,0
1711447200,71142.24,71194.99,70865.73,70893.73,1466.58704,1711450799,104120413.784362,87400,629.50632,44695543.3397278,0
1711450800,70893.73,70906.72,70578.0,70693.16,1260.55387,1711454399,89182107.6431871,86178,617.21552,43665925.9712782,0
1711454400,70693.17,71113.5,70524.0,71109.99,1464.34142,1711457999,103728897.0193691,82993,805.99919,57102381.3431568,0
1711458000,71109.99,71136.63,70070.0,70389.99,2884.51845,1711461599,203711673.0605466,148196,1415.66886,99986196.0997783,0
1711461600,70389.99,70676.2,69280.0,70310.0,4822.42435,1711465199,337413142.7869923,209086,2550.60216,178464657.0871352,0
1711465200,70310.01,70348.05,69686.6,70250.0,1891.858,1711468799,132556502.4667667,101581,977.95137,68537115.8547398,0
1711468800,70250.01,70499.0,69412.0,69729.99,2778.42627,1711472399,194154020.6781508,122683,1424.23011,99584940.8332521,0
1711472400,69729.99,70200.0,69502.0,70066.55,1525.7649,1711475999,106688190.4356802,92753,770.2901,53867678.6315567,0
1711476000,70066.54,70400.0,69927.49,69932.0,1025.64281,1711479599,72021973.6141721,79187,473.97546,33298164.7965946,0
1711479600,69931.99,70081.1,69445.97,69477.67,2297.9437,1711483199,160404532.9943709,92927,965.47838,67390071.9508215,0
1711483200,69477.66,69872.0,69401.72,69827.76,982.28972,1711486799,68465818.9216163,71354,502.1852,35003582.5121366,0
1711486800,69827.76,70197.05,69730.0,70000.68,819.80881,1711490399,57380296.8580167,55566,476.18701,33333563.752772,0
1711490400,70000.67,70280.0,69652.01,70249.22,810.82708,1711493999,56759289.5267643,63338,426.96475,29890105.1005378,0
1711494000,70249.21,70305.33,69946.14,69988.0,707.76517,1711497599,49641816.0168697,59258,335.77695,23555241.8088189,0
1711497600,69987.99,70700.0,69840.0,70619.99,1521.91332,1711501199,106932121.5689318,84173,866.33423,60886063.7029957,0
1711501200,70619.99,70739.65,70170.67,70326.74,1197.48528,1711504799,84435439.0301797,71809,622.63807,43906780.7164097,0
1711504800,70326.74,70588.0,70175.0,70575.94,830.42801,1711508399,58443137.2643955,60978,466.02204,32801690.6080649,0
1711508400,70575.94,70687.73,70310.01,70387.99,822.87309,1711511999,58012710.0815647,63424,374.0455,26372323.5806149,0
