lastUpdateId,bids,asks
45212425646,"['70404.31000000', '0.00060000']","['70408.43000000', '0.00030000']"
45212425646,"['70404.30000000', '0.00030000']","['70408.44000000', '0.00060000']"
45212425646,"['70404.29000000', '0.00030000']","['70408.49000000', '0.00030000']"
45212425646,"['70404.24000000', '0.00060000']","['70408.50000000', '0.00030000']"
45212425646,"['70404.23000000', '0.00030000']","['70408.51000000', '0.00060000']"
45212425646,"['70404.22000000', '0.00030000']","['70408.56000000', '0.00030000']"
45212425646,"['70404.17000000', '0.00060000']","['70408.57000000', '0.00030000']"
45212425646,"['70404.16000000', '0.00030000']","['70408.58000000', '0.00131000']"
45212425646,"['70404.15000000', '0.00030000']","['70408.64000000', '0.00030000']"
45212425646,"['70404.12000000', '0.00009000']","['70408.67000000', '0.23773000']"
45212425646,"['70404.10000000', '0.00060000']","['70408.71000000', '0.00030000']"
45212425646,"['70404.09000000', '0.00030000']","['70408.74000000', '0.00009000']"
45212425646,"['70404.08000000', '0.00060000']","['70408.75000000', '0.05681000']"
45212425646,"['70404.05000000', '0.23108000']","['70408.77000000', '0.00285000']"
45212425646,"['70404.03000000', '0.00060000']","['70408.78000000', '0.00030000']"
45212425646,"['70404.02000000', '0.00030000']","['70408.85000000', '0.00030000']"
45212425646,"['70404.01000000', '0.00060000']","['70408.92000000', '0.00030000']"
45212425646,"['70404.00000000', '0.07370000']","['70408.99000000', '0.00030000']"
45212425646,"['70403.96000000', '0.00060000']","['70409.09000000', '0.00071000']"
45212425646,"['70403.95000000', '0.00030000']","['70409.15000000', '0.00142000']"
45212425646,"['70403.94000000', '0.10060000']","['70409.16000000', '0.00009000']"
45212425646,"['70403.89000000', '0.00060000']","['70409.40000000', '0.12780000']"
45212425646,"['70403.88000000', '0.00030000']","['70409.58000000', '0.00009000']"
45212425646,"['70403.87000000', '0.00060000']","['70409.65000000', '0.25000000']"
45212425646,"['70403.82000000', '0.00060000']","['70409.95000000', '0.42609000']"
45212425646,"['70403.81000000', '0.00030000']","['70410.00000000', '0.08471000']"
45212425646,"['70403.80000000', '0.00060000']","['70410.34000000', '0.04214000']"
45212425646,"['70403.75000000', '0.00060000']","['70410.36000000', '0.00015000']"
45212425646,"['70403.74000000', '0.00030000']","['70410.42000000', '0.00009000']"
45212425646,"['70403.73000000', '0.39553000']","['70410.56000000', '0.00142000']"
45212425646,"['70403.72000000', '0.00780000']","['70410.84000000', '0.00009000']"
45212425646,"['70403.70000000', '0.01284000']","['70410.92000000', '0.08000000']"
45212425646,"['70403.68000000', '0.00060000']","['70411.26000000', '0.20043000']"
45212425646,"['70403.67000000', '0.00030000']","['70411.58000000', '0.00070000']"
45212425646,"['70403.66000000', '0.00030000']","['70411.68000000', '0.00009000']"
45212425646,"['70403.61000000', '0.00060000']","['70411.73000000', '0.19598000']"
45212425646,"['70403.60000000', '0.00030000']","['70411.74000000', '0.35505000']"
45212425646,"['70403.59000000', '0.00030000']","['70411.97000000', '0.00142000']"
45212425646,"['70403.54000000', '0.00060000']","['70411.99000000', '0.46000000']"
45212425646,"['70403.53000000', '0.00030000']","['70412.00000000', '0.00015000']"
45212425646,"['70403.52000000', '0.00030000']","['70412.10000000', '0.00009000']"
45212425646,"['70403.47000000', '0.25933000']","['70412.38000000', '0.00017000']"
45212425646,"['70403.46000000', '0.00030000']","['70412.45000000', '0.00017000']"
45212425646,"['70403.45000000', '0.00030000']","['70412.52000000', '0.00026000']"
45212425646,"['70403.41000000', '0.10000000']","['70412.55000000', '0.01870000']"
45212425646,"['70403.40000000', '0.00060000']","['70412.59000000', '0.00017000']"
45212425646,"['70403.39000000', '0.00030000']","['70412.66000000', '0.00017000']"
45212425646,"['70403.38000000', '0.00030000']","['70412.73000000', '0.00017000']"
45212425646,"['70403.33000000', '0.00060000']","['70412.80000000', '0.00017000']"
45212425646,"['70403.32000000', '0.00030000']","['70412.87000000', '0.40508000']"
45212425646,"['70403.31000000', '0.00030000']","['70412.88000000', '0.32664000']"
45212425646,"['70403.28000000', '0.10009000']","['70412.94000000', '0.00026000']"
45212425646,"['70403.26000000', '0.00060000']","['70413.01000000', '0.00017000']"
45212425646,"['70403.25000000', '0.00030000']","['70413.08000000', '0.00017000']"
45212425646,"['70403.24000000', '0.00060000']","['70413.15000000', '0.00017000']"
45212425646,"['70403.19000000', '0.00060000']","['70413.22000000', '0.00017000']"
45212425646,"['70403.18000000', '0.00030000']","['70413.23000000', '0.00046000']"
45212425646,"['70403.17000000', '0.00060000']","['70413.29000000', '0.00017000']"
45212425646,"['70403.13000000', '0.00142000']","['70413.36000000', '0.00026000']"
45212425646,"['70403.12000000', '0.00060000']","['70413.38000000', '0.00142000']"
45212425646,"['70403.11000000', '0.00030000']","['70413.43000000', '0.00017000']"
45212425646,"['70403.10000000', '0.00060000']","['70413.50000000', '0.00017000']"
45212425646,"['70403.05000000', '0.00060000']","['70413.57000000', '0.00017000']"
45212425646,"['70403.04000000', '0.00030000']","['70413.64000000', '0.00017000']"
45212425646,"['70403.03000000', '0.00060000']","['70413.71000000', '0.00017000']"
45212425646,"['70402.98000000', '0.00060000']","['70413.73000000', '0.04214000']"
45212425646,"['70402.97000000', '0.00030000']","['70413.78000000', '0.00026000']"
45212425646,"['70402.96000000', '0.00060000']","['70413.85000000', '0.00017000']"
45212425646,"['70402.91000000', '0.00060000']","['70413.92000000', '0.00017000']"
45212425646,"['70402.90000000', '0.00030000']","['70413.99000000', '0.00017000']"
45212425646,"['70402.89000000', '0.00060000']","['70414.06000000', '0.00017000']"
45212425646,"['70402.86000000', '0.00009000']","['70414.07000000', '0.00070000']"
45212425646,"['70402.84000000', '0.00060000']","['70414.13000000', '0.00017000']"
45212425646,"['70402.83000000', '0.00030000']","['70414.20000000', '0.00026000']"
45212425646,"['70402.82000000', '0.00060000']","['70414.27000000', '0.00017000']"
45212425646,"['70402.79000000', '0.10000000']","['70414.29000000', '0.39055000']"
45212425646,"['70402.77000000', '0.00060000']","['70414.34000000', '0.00017000']"
45212425646,"['70402.76000000', '0.00030000']","['70414.41000000', '0.00017000']"
45212425646,"['70402.75000000', '0.00060000']","['70414.48000000', '0.00017000']"
45212425646,"['70402.70000000', '0.00060000']","['70414.55000000', '0.00017000']"
45212425646,"['70402.69000000', '0.00030000']","['70414.62000000', '0.00026000']"
45212425646,"['70402.68000000', '0.00060000']","['70414.69000000', '0.00017000']"
45212425646,"['70402.63000000', '0.00060000']","['70414.76000000', '0.00017000']"
45212425646,"['70402.62000000', '0.00030000']","['70414.79000000', '0.03380000']"
45212425646,"['70402.61000000', '0.00060000']","['70414.83000000', '0.00017000']"
45212425646,"['70402.56000000', '0.00060000']","['70414.90000000', '0.00017000']"
45212425646,"['70402.55000000', '0.00030000']","['70414.97000000', '0.00017000']"
45212425646,"['70402.54000000', '0.00060000']","['70415.04000000', '0.00026000']"
45212425646,"['70402.49000000', '0.00060000']","['70415.11000000', '0.00017000']"
45212425646,"['70402.48000000', '0.00030000']","['70415.18000000', '0.00017000']"
45212425646,"['70402.47000000', '0.00060000']","['70415.25000000', '0.00017000']"
45212425646,"['70402.44000000', '0.00009000']","['70415.32000000', '0.00017000']"
45212425646,"['70402.42000000', '0.00060000']","['70415.39000000', '0.00017000']"
45212425646,"['70402.41000000', '0.00030000']","['70415.46000000', '0.00026000']"
45212425646,"['70402.40000000', '0.00060000']","['70415.53000000', '0.00017000']"
45212425646,"['70402.35000000', '0.00060000']","['70415.60000000', '0.00017000']"
45212425646,"['70402.34000000', '0.00030000']","['70415.67000000', '0.00017000']"
45212425646,"['70402.33000000', '0.00060000']","['70415.69000000', '0.47240000']"
45212425646,"['70402.28000000', '0.00060000']","['70415.74000000', '0.00017000']"
45212425646,"['70402.27000000', '0.00030000']","['70415.81000000', '0.00017000']"
45212425646,"['70402.26000000', '0.00060000']","['70415.88000000', '0.00026000']"
45212425646,"['70402.21000000', '0.00060000']","['70415.95000000', '0.00017000']"
45212425646,"['70402.20000000', '0.00030000']","['70416.02000000', '0.00017000']"
45212425646,"['70402.19000000', '0.00060000']","['70416.09000000', '0.00017000']"
45212425646,"['70402.14000000', '0.00060000']","['70416.16000000', '0.00017000']"
45212425646,"['70402.13000000', '0.00030000']","['70416.19000000', '0.00142000']"
45212425646,"['70402.12000000', '0.00060000']","['70416.23000000', '0.00017000']"
45212425646,"['70402.07000000', '0.00060000']","['70416.29000000', '0.87494000']"
45212425646,"['70402.06000000', '0.00030000']","['70416.30000000', '0.03895000']"
45212425646,"['70402.05000000', '0.00628000']","['70416.34000000', '0.02840000']"
45212425646,"['70402.03000000', '0.00071000']","['70416.37000000', '0.00017000']"
45212425646,"['70402.02000000', '0.00009000']","['70416.44000000', '0.00017000']"
45212425646,"['70402.01000000', '0.20000000']","['70416.51000000', '0.00017000']"
45212425646,"['70402.00000000', '0.07430000']","['70416.58000000', '0.00017000']"
45212425646,"['70401.99000000', '0.00598000']","['70416.65000000', '0.00017000']"
45212425646,"['70401.98000000', '0.00060000']","['70416.72000000', '0.00026000']"
45212425646,"['70401.93000000', '0.00060000']","['70416.79000000', '0.00017000']"
45212425646,"['70401.92000000', '0.00030000']","['70416.86000000', '0.00017000']"
45212425646,"['70401.91000000', '0.00060000']","['70416.93000000', '0.00017000']"
45212425646,"['70401.86000000', '0.10060000']","['70416.99000000', '0.85218000']"
45212425646,"['70401.85000000', '0.00030000']","['70417.00000000', '0.00017000']"
45212425646,"['70401.84000000', '0.00060000']","['70417.07000000', '0.00017000']"
45212425646,"['70401.79000000', '0.00060000']","['70417.14000000', '0.00026000']"
45212425646,"['70401.78000000', '0.00030000']","['70417.21000000', '0.00017000']"
45212425646,"['70401.77000000', '0.00060000']","['70417.28000000', '0.00017000']"
45212425646,"['70401.74000000', '0.00080000']","['70417.35000000', '0.00017000']"
45212425646,"['70401.72000000', '0.00060000']","['70417.37000000', '1.56282000']"
45212425646,"['70401.71000000', '0.00030000']","['70417.42000000', '0.00017000']"
45212425646,"['70401.70000000', '0.00060000']","['70417.49000000', '0.00069000']"
45212425646,"['70401.65000000', '0.00060000']","['70417.56000000', '0.00026000']"
45212425646,"['70401.64000000', '0.00030000']","['70417.58000000', '0.00140000']"
45212425646,"['70401.63000000', '0.00060000']","['70417.60000000', '0.00142000']"
45212425646,"['70401.60000000', '0.00080000']","['70417.68000000', '0.52972000']"
45212425646,"['70401.58000000', '0.00060000']","['70417.91000000', '0.60000000']"
45212425646,"['70401.57000000', '0.00030000']","['70417.98000000', '0.00009000']"
45212425646,"['70401.56000000', '0.00060000']","['70418.40000000', '0.00009000']"
45212425646,"['70401.51000000', '0.00060000']","['70418.61000000', '0.05681000']"
45212425646,"['70401.50000000', '0.00030000']","['70418.82000000', '0.00009000']"
45212425646,"['70401.49000000', '0.00060000']","['70419.01000000', '0.00142000']"
45212425646,"['70401.44000000', '0.00060000']","['70419.24000000', '0.00009000']"
45212425646,"['70401.43000000', '0.00030000']","['70419.38000000', '0.00071000']"
45212425646,"['70401.42000000', '0.00060000']","['70419.66000000', '0.00009000']"
45212425646,"['70401.37000000', '0.00060000']","['70419.73000000', '0.10277000']"
45212425646,"['70401.36000000', '0.00030000']","['70419.74000000', '0.04051000']"
45212425646,"['70401.35000000', '0.00060000']","['70420.00000000', '0.17126000']"
45212425646,"['70401.30000000', '0.00030000']","['70420.01000000', '0.00325000']"
45212425646,"['70401.29000000', '0.00030000']","['70420.02000000', '0.11207000']"
45212425646,"['70401.28000000', '0.00060000']","['70420.08000000', '0.00009000']"
45212425646,"['70401.23000000', '0.00030000']","['70420.31000000', '0.00070000']"
45212425646,"['70401.22000000', '0.00030000']","['70420.36000000', '0.00014000']"
45212425646,"['70401.21000000', '0.00060000']","['70420.50000000', '0.00009000']"
45212425646,"['70401.18000000', '0.00009000']","['70420.66000000', '0.05265000']"
45212425646,"['70401.16000000', '0.00030000']","['70420.78000000', '0.00014000']"
45212425646,"['70401.15000000', '0.00030000']","['70420.88000000', '0.00015000']"
45212425646,"['70401.14000000', '0.00060000']","['70420.89000000', '0.01865000']"
45212425646,"['70401.09000000', '0.00030000']","['70420.92000000', '0.00009000']"
45212425646,"['70401.08000000', '0.00030000']","['70421.34000000', '0.00009000']"
45212425646,"['70401.07000000', '0.00060000']","['70421.63000000', '0.25556000']"
45212425646,"['70401.02000000', '0.00030000']","['70421.76000000', '0.00009000']"
45212425646,"['70401.01000000', '0.00030000']","['70422.18000000', '0.00009000']"
45212425646,"['70401.00000000', '0.00060000']","['70422.39000000', '0.00572000']"
45212425646,"['70400.95000000', '0.00030000']","['70422.60000000', '0.00009000']"
45212425646,"['70400.94000000', '0.00030000']","['70423.02000000', '0.00009000']"
45212425646,"['70400.93000000', '0.00060000']","['70423.44000000', '0.00009000']"
45212425646,"['70400.88000000', '0.00030000']","['70423.59000000', '0.61349000']"
45212425646,"['70400.87000000', '0.00030000']","['70423.60000000', '0.42625000']"
45212425646,"['70400.86000000', '0.00060000']","['70423.82000000', '0.00353000']"
45212425646,"['70400.81000000', '0.00030000']","['70423.83000000', '0.28407000']"
45212425646,"['70400.80000000', '0.00030000']","['70423.86000000', '0.00009000']"
45212425646,"['70400.79000000', '0.00060000']","['70424.10000000', '0.28402000']"
45212425646,"['70400.76000000', '0.00009000']","['70424.16000000', '0.71037000']"
45212425646,"['70400.74000000', '0.00030000']","['70424.19000000', '0.00710000']"
45212425646,"['70400.73000000', '0.00030000']","['70424.21000000', '0.00061000']"
45212425646,"['70400.72000000', '0.00060000']","['70424.28000000', '0.00009000']"
45212425646,"['70400.71000000', '0.00142000']","['70424.43000000', '0.02840000']"
45212425646,"['70400.67000000', '0.00251000']","['70424.70000000', '0.00009000']"
45212425646,"['70400.66000000', '0.00030000']","['70424.90000000', '0.02825000']"
45212425646,"['70400.65000000', '0.00060000']","['70424.95000000', '0.02224000']"
45212425646,"['70400.60000000', '0.00030000']","['70425.07000000', '0.00071000']"
45212425646,"['70400.58000000', '0.00060000']","['70425.12000000', '0.00009000']"
45212425646,"['70400.53000000', '0.00030000']","['70425.54000000', '0.00009000']"
45212425646,"['70400.52000000', '0.10000000']","['70425.91000000', '0.04738000']"
45212425646,"['70400.51000000', '0.10060000']","['70425.96000000', '0.00009000']"
45212425646,"['70400.46000000', '0.00030000']","['70426.13000000', '0.25554000']"
45212425646,"['70400.44000000', '0.00060000']","['70426.38000000', '0.00009000']"
45212425646,"['70400.37000000', '0.00060000']","['70426.46000000', '0.42626000']"
45212425646,"['70400.34000000', '0.00009000']","['70426.47000000', '0.60000000']"
45212425646,"['70400.30000000', '0.00060000']","['70426.54000000', '0.56812000']"
45212425646,"['70400.23000000', '0.00060000']","['70426.80000000', '0.00009000']"
45212425646,"['70400.16000000', '0.00060000']","['70427.05000000', '0.46000000']"
45212425646,"['70400.09000000', '0.00060000']","['70427.22000000', '0.00009000']"
45212425646,"['70400.02000000', '0.00060000']","['70427.33000000', '0.25554000']"
45212425646,"['70400.00000000', '0.08508000']","['70427.34000000', '0.00710000']"
45212425646,"['70399.95000000', '0.00060000']","['70427.40000000', '0.00353000']"
45212425646,"['70399.92000000', '0.00009000']","['70427.62000000', '0.71037000']"
45212425646,"['70399.88000000', '0.00060000']","['70427.64000000', '0.00009000']"
45212425646,"['70399.81000000', '0.00060000']","['70427.80000000', '0.00014000']"
45212425646,"['70399.74000000', '0.00060000']","['70427.88000000', '0.00710000']"
45212425646,"['70399.67000000', '0.00060000']","['70427.92000000', '0.00710000']"
45212425646,"['70399.60000000', '0.00060000']","['70428.06000000', '0.00009000']"
45212425646,"['70399.53000000', '0.00060000']","['70428.23000000', '0.00710000']"
45212425646,"['70399.50000000', '0.19399000']","['70428.38000000', '0.06000000']"
45212425646,"['70399.46000000', '0.00060000']","['70428.41000000', '0.00568000']"
45212425646,"['70399.39000000', '0.00060000']","['70428.48000000', '0.00009000']"
45212425646,"['70399.32000000', '0.00060000']","['70428.49000000', '0.00016000']"
45212425646,"['70399.31000000', '0.00142000']","['70428.89000000', '2.09263000']"
45212425646,"['70399.25000000', '0.00060000']","['70428.90000000', '2.06696000']"
45212425646,"['70399.18000000', '0.00060000']","['70429.28000000', '0.00369000']"
45212425646,"['70399.17000000', '0.18939000']","['70429.32000000', '0.00009000']"
45212425646,"['70399.11000000', '0.00060000']","['70429.69000000', '0.68594000']"
45212425646,"['70399.08000000', '0.00009000']","['70429.74000000', '0.00009000']"
45212425646,"['70399.04000000', '0.00060000']","['70430.00000000', '0.04627000']"
45212425646,"['70399.03000000', '0.00177000']","['70430.14000000', '0.25580000']"
45212425646,"['70398.97000000', '0.00060000']","['70430.16000000', '0.00009000']"
45212425646,"['70398.90000000', '0.00060000']","['70430.36000000', '0.00071000']"
45212425646,"['70398.83000000', '0.00030000']","['70430.58000000', '0.10189000']"
45212425646,"['70398.76000000', '0.00030000']","['70430.61000000', '0.04000000']"
45212425646,"['70398.73000000', '0.10000000']","['70430.71000000', '0.02819000']"
45212425646,"['70398.69000000', '0.00030000']","['70431.00000000', '0.00009000']"
45212425646,"['70398.66000000', '0.00009000']","['70431.14000000', '0.00739000']"
45212425646,"['70398.62000000', '0.00030000']","['70431.18000000', '0.05832000']"
45212425646,"['70398.61000000', '0.10000000']","['70431.30000000', '0.17393000']"
45212425646,"['70398.55000000', '0.00030000']","['70431.40000000', '0.00015000']"
45212425646,"['70398.53000000', '0.00036000']","['70431.42000000', '0.00009000']"
45212425646,"['70398.48000000', '0.00030000']","['70431.74000000', '0.00944000']"
45212425646,"['70398.41000000', '0.00030000']","['70431.79000000', '0.00284000']"
45212425646,"['70398.34000000', '0.00036000']","['70431.80000000', '0.40491000']"
45212425646,"['70398.33000000', '0.23846000']","['70431.84000000', '0.52981000']"
45212425646,"['70398.24000000', '0.00009000']","['70432.26000000', '0.00009000']"
45212425646,"['70398.01000000', '0.00035000']","['70432.68000000', '0.00009000']"
45212425646,"['70398.00000000', '0.07370000']","['70432.75000000', '0.11359000']"
45212425646,"['70397.90000000', '0.00142000']","['70433.06000000', '0.00100000']"
45212425646,"['70397.82000000', '0.00044000']","['70433.10000000', '0.00009000']"
45212425646,"['70397.80000000', '0.15980000']","['70433.16000000', '0.00012000']"
45212425646,"['70397.40000000', '0.00009000']","['70433.23000000', '0.00851000']"
45212425646,"['70397.03000000', '0.06275000']","['70433.32000000', '0.02872000']"
45212425646,"['70396.98000000', '0.00009000']","['70433.52000000', '0.00009000']"
45212425646,"['70396.86000000', '0.28244000']","['70433.68000000', '0.87948000']"
45212425646,"['70396.56000000', '0.00009000']","['70433.69000000', '0.40000000']"
45212425646,"['70396.49000000', '0.00142000']","['70433.94000000', '0.00009000']"
45212425646,"['70396.46000000', '0.28333000']","['70434.08000000', '0.00774000']"
45212425646,"['70396.18000000', '0.12782000']","['70434.34000000', '0.00657000']"
45212425646,"['70396.14000000', '0.00009000']","['70434.36000000', '0.00009000']"
45212425646,"['70396.00000000', '0.07370000']","['70434.75000000', '0.00018000']"
45212425646,"['70395.78000000', '0.02000000']","['70434.78000000', '0.00009000']"
45212425646,"['70395.72000000', '0.00009000']","['70434.82000000', '0.47259000']"
45212425646,"['70395.67000000', '0.00012000']","['70434.98000000', '1.56282000']"
45212425646,"['70395.30000000', '0.00009000']","['70435.20000000', '0.00333000']"
45212425646,"['70395.29000000', '0.35505000']","['70435.38000000', '0.25551000']"
45212425646,"['70395.08000000', '0.00142000']","['70435.62000000', '0.00009000']"
45212425646,"['70394.90000000', '0.12783000']","['70435.66000000', '0.00071000']"
45212425646,"['70394.88000000', '0.00009000']","['70435.80000000', '0.00309000']"
45212425646,"['70394.73000000', '0.00293000']","['70435.92000000', '0.00739000']"
45212425646,"['70394.68000000', '0.05681000']","['70436.04000000', '0.00009000']"
45212425646,"['70394.46000000', '0.00009000']","['70436.46000000', '0.00009000']"
45212425646,"['70394.04000000', '0.00009000']","['70436.82000000', '0.00100000']"
45212425646,"['70394.01000000', '0.47737000']","['70436.88000000', '0.00009000']"
45212425646,"['70394.00000000', '0.07370000']","['70437.30000000', '0.00009000']"
45212425646,"['70393.69000000', '0.00710000']","['70437.46000000', '0.00815000']"
45212425646,"['70393.68000000', '0.00142000']","['70437.56000000', '0.00692000']"
45212425646,"['70393.62000000', '0.00009000']","['70437.71000000', '0.00245000']"
45212425646,"['70393.61000000', '0.11692000']","['70437.72000000', '0.00009000']"
45212425646,"['70393.20000000', '0.00009000']","['70438.00000000', '0.00021000']"
45212425646,"['70393.18000000', '0.79546000']","['70438.09000000', '0.00133000']"
45212425646,"['70393.10000000', '0.11692000']","['70438.14000000', '0.00009000']"
45212425646,"['70393.08000000', '0.04000000']","['70438.39000000', '0.00014000']"
45212425646,"['70392.95000000', '0.40491000']","['70438.68000000', '0.24301000']"
45212425646,"['70392.78000000', '0.00009000']","['70438.69000000', '0.40491000']"
45212425646,"['70392.53000000', '0.11692000']","['70438.73000000', '0.01650000']"
45212425646,"['70392.41000000', '0.00018000']","['70438.97000000', '0.00732000']"
45212425646,"['70392.36000000', '0.00009000']","['70439.03000000', '0.00241000']"
45212425646,"['70392.27000000', '0.00142000']","['70439.07000000', '0.02825000']"
45212425646,"['70392.00000000', '0.07470000']","['70439.17000000', '0.13867000']"
45212425646,"['70391.99000000', '0.11981000']","['70439.19000000', '0.00737000']"
45212425646,"['70391.94000000', '0.00009000']","['70439.50000000', '0.35518000']"
45212425646,"['70391.52000000', '0.00009000']","['70439.92000000', '0.00008000']"
45212425646,"['70391.47000000', '0.00710000']","['70440.00000000', '0.14564000']"
45212425646,"['70391.37000000', '0.00710000']","['70440.63000000', '0.17158000']"
45212425646,"['70391.22000000', '0.00710000']","['70440.64000000', '0.25549000']"
45212425646,"['70391.10000000', '0.00009000']","['70441.14000000', '0.10180000']"
45212425646,"['70391.03000000', '0.00710000']","['70441.23000000', '0.00809000']"
45212425646,"['70390.96000000', '0.04456000']","['70441.36000000', '0.00244000']"
45212425646,"['70390.86000000', '0.00142000']","['70441.46000000', '0.00071000']"
45212425646,"['70390.68000000', '0.00009000']","['70441.80000000', '0.28594000']"
45212425646,"['70390.26000000', '0.00009000']","['70441.84000000', '0.00017000']"
45212425646,"['70390.00000000', '0.07427000']","['70441.92000000', '0.00015000']"
45212425646,"['70389.84000000', '0.00009000']","['70442.70000000', '0.00771000']"
45212425646,"['70389.45000000', '0.00142000']","['70443.89000000', '1.90284000']"
45212425646,"['70389.42000000', '0.00009000']","['70443.90000000', '3.17127000']"
45212425646,"['70389.36000000', '0.10594000']","['70444.00000000', '0.11363000']"
45212425646,"['70389.32000000', '0.00015000']","['70444.05000000', '0.00010000']"
45212425646,"['70389.00000000', '0.00009000']","['70444.07000000', '0.28436000']"
45212425646,"['70388.80000000', '0.42622000']","['70444.60000000', '0.00793000']"
45212425646,"['70388.79000000', '0.00014000']","['70445.76000000', '0.31790000']"
45212425646,"['70388.65000000', '0.00012000']","['70445.89000000', '0.00100000']"
45212425646,"['70388.58000000', '0.00009000']","['70446.00000000', '0.52972000']"
45212425646,"['70388.52000000', '0.40491000']","['70446.16000000', '0.00719000']"
45212425646,"['70388.50000000', '0.41259000']","['70446.36000000', '0.01157000']"
45212425646,"['70388.16000000', '0.00009000']","['70446.40000000', '0.00077000']"
45212425646,"['70388.04000000', '0.00142000']","['70446.58000000', '0.25547000']"
45212425646,"['70388.00000000', '0.07470000']","['70446.76000000', '0.02809000']"
45212425646,"['70387.98000000', '0.11692000']","['70447.10000000', '0.01482000']"
45212425646,"['70387.80000000', '0.03957000']","['70447.18000000', '0.00011000']"
45212425646,"['70387.74000000', '0.00009000']","['70447.28000000', '0.01149000']"
45212425646,"['70387.50000000', '0.71037000']","['70448.00000000', '0.00067000']"
45212425646,"['70387.32000000', '0.00009000']","['70448.48000000', '0.01466000']"
45212425646,"['70386.90000000', '0.00009000']","['70448.65000000', '0.00133000']"
45212425646,"['70386.78000000', '0.28905000']","['70448.86000000', '0.00014000']"
45212425646,"['70386.64000000', '0.00142000']","['70449.31000000', '0.00969000']"
45212425646,"['70386.48000000', '0.00009000']","['70449.65000000', '0.01483000']"
45212425646,"['70386.40000000', '0.00070000']","['70449.75000000', '0.05109000']"
45212425646,"['70386.15000000', '0.47240000']","['70450.00000000', '0.04082000']"
45212425646,"['70386.06000000', '0.00009000']","['70450.30000000', '0.00426000']"
45212425646,"['70386.00000000', '0.19062000']","['70450.46000000', '0.00741000']"
45212425646,"['70385.64000000', '0.00009000']","['70451.70000000', '0.93772000']"
45212425646,"['70385.40000000', '0.00568000']","['70451.71000000', '0.10180000']"
45212425646,"['70385.23000000', '0.00142000']","['70451.86000000', '0.02958000']"
45212425646,"['70385.22000000', '0.00009000']","['70452.44000000', '0.00015000']"
45212425646,"['70385.08000000', '1.10503000']","['70452.58000000', '1.56272000']"
45212425646,"['70385.07000000', '1.84159000']","['70452.88000000', '0.03454000']"
45212425646,"['70385.00000000', '0.00186000']","['70453.24000000', '0.02825000']"
45212425646,"['70384.80000000', '0.00009000']","['70453.41000000', '0.00742000']"
45212425646,"['70384.38000000', '0.00009000']","['70454.23000000', '0.00038000']"
45212425646,"['70383.96000000', '0.00009000']","['70454.54000000', '0.00208000']"
45212425646,"['70383.82000000', '0.00142000']","['70454.58000000', '0.00100000']"
45212425646,"['70383.54000000', '0.00009000']","['70454.90000000', '0.00017000']"
45212425646,"['70383.41000000', '0.00100000']","['70455.07000000', '0.00100000']"
45212425646,"['70383.12000000', '0.00009000']","['70455.87000000', '0.00320000']"
45212425646,"['70382.77000000', '0.40491000']","['70455.88000000', '0.00013000']"
45212425646,"['70382.71000000', '0.00034000']","['70455.99000000', '0.00014000']"
45212425646,"['70382.70000000', '0.00009000']","['70456.25000000', '0.02927000']"
45212425646,"['70382.52000000', '0.71037000']","['70456.26000000', '0.00014000']"
45212425646,"['70382.41000000', '0.00142000']","['70456.59000000', '0.00141000']"
45212425646,"['70382.34000000', '0.46707000']","['70456.60000000', '0.00065000']"
45212425646,"['70382.33000000', '0.23672000']","['70456.95000000', '0.13746000']"
45212425646,"['70382.28000000', '0.00009000']","['70457.00000000', '0.00318000']"
45212425646,"['70382.19000000', '1.56282000']","['70457.03000000', '0.41979000']"
45212425646,"['70382.04000000', '0.04867000']","['70457.14000000', '0.00016000']"
45212425646,"['70382.00000000', '0.00112000']","['70457.61000000', '3.77884000']"
45212425646,"['70381.97000000', '0.00094000']","['70457.62000000', '0.01464000']"
45212425646,"['70381.96000000', '0.76941000']","['70458.00000000', '0.00056000']"
45212425646,"['70381.86000000', '0.00009000']","['70458.99000000', '6.28837000']"
45212425646,"['70381.63000000', '0.00015000']","['70459.00000000', '0.00018000']"
45212425646,"['70381.44000000', '0.00009000']","['70460.00000000', '0.14561000']"
45212425646,"['70381.08000000', '0.00324000']","['70460.16000000', '0.52972000']"
45212425646,"['70381.05000000', '0.00284000']","['70460.46000000', '0.00100000']"
45212425646,"['70381.02000000', '0.00009000']","['70460.57000000', '0.00326000']"
45212425646,"['70381.01000000', '0.00142000']","['70460.63000000', '0.35518000']"
45212425646,"['70381.00000000', '0.00100000']","['70461.46000000', '0.00008000']"
45212425646,"['70380.74000000', '0.28436000']","['70461.99000000', '0.00539000']"
45212425646,"['70380.60000000', '0.00009000']","['70462.20000000', '0.00300000']"
45212425646,"['70380.18000000', '0.00009000']","['70462.28000000', '0.10180000']"
45212425646,"['70380.00000000', '0.12266000']","['70462.60000000', '0.00038000']"
45212425646,"['70379.84000000', '0.00100000']","['70462.66000000', '0.00037000']"
45212425646,"['70379.76000000', '0.00009000']","['70462.70000000', '0.00932000']"
45212425646,"['70379.61000000', '0.00710000']","['70462.90000000', '0.00011000']"
45212425646,"['70379.60000000', '0.00142000']","['70462.96000000', '0.00015000']"
45212425646,"['70379.34000000', '0.00009000']","['70463.01000000', '0.00322000']"
